Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.16     0.00        4     0.00     0.00  std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&& std::operator>><std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >, int&>(std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&&, int&)
  0.00      0.16     0.00        3     0.00     0.00  jbutil::aligned_allocator<float, 128ul>::~aligned_allocator()
  0.00      0.16     0.00        3     0.00     0.00  void __gnu_cxx::new_allocator<float>::destroy<float>(float*)
  0.00      0.16     0.00        3     0.00     0.00  void __gnu_cxx::new_allocator<float>::construct<float>(float*)
  0.00      0.16     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<float>::~new_allocator()
  0.00      0.16     0.00        3     0.00     0.00  bool __gnu_cxx::__is_null_pointer<char const>(char const*)
  0.00      0.16     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator++()
  0.00      0.16     0.00        3     0.00     0.00  std::allocator<float>::~allocator()
  0.00      0.16     0.00        3     0.00     0.00  std::_Head_base<1ul, ResampleParams<float>, false>::_Head_base<ResampleParams<float>&>(ResampleParams<float>&)
  0.00      0.16     0.00        3     0.00     0.00  std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*)
  0.00      0.16     0.00        3     0.00     0.00  std::_Tuple_impl<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >::_Tuple_impl<void (&)(ResampleParams<float> const&), ResampleParams<float>&, void>(void (&)(ResampleParams<float> const&), ResampleParams<float>&)
  0.00      0.16     0.00        3     0.00     0.00  std::_Tuple_impl<1ul, ResampleParams<float> >::_Tuple_impl<ResampleParams<float>&>(ResampleParams<float>&)
  0.00      0.16     0.00        3     0.00     0.00  std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long)
  0.00      0.16     0.00        3     0.00     0.00  std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*)
  0.00      0.16     0.00        3     0.00     0.00  std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*)
  0.00      0.16     0.00        3     0.00     0.00  decltype (({parm#1}.destroy)({parm#2})) std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::_S_destroy<jbutil::aligned_allocator<float, 128ul>, float>(jbutil::aligned_allocator<float, 128ul>&, float*, int)
  0.00      0.16     0.00        3     0.00     0.00  std::enable_if<std::__and_<std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::__construct_helper<float>::type>::value, void>::type std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::_S_construct<float>(jbutil::aligned_allocator<float, 128ul>&, float*)
  0.00      0.16     0.00        3     0.00     0.00  void std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::destroy<float>(jbutil::aligned_allocator<float, 128ul>&, float*)
  0.00      0.16     0.00        3     0.00     0.00  decltype (_S_construct({parm#1}, {parm#2})) std::allocator_traits<jbutil::aligned_allocator<float, 128ul> >::construct<float>(jbutil::aligned_allocator<float, 128ul>&, float*)
  0.00      0.16     0.00        3     0.00     0.00  void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, void (&)(ResampleParams<float> const&), ResampleParams<float>&>(std::allocator<std::thread>&, std::thread*, void (&)(ResampleParams<float> const&), ResampleParams<float>&)
  0.00      0.16     0.00        3     0.00     0.00  std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >::tuple<void (&)(ResampleParams<float> const&), ResampleParams<float>&, true>(void (&)(ResampleParams<float> const&), ResampleParams<float>&)
  0.00      0.16     0.00        3     0.00     0.00  std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > > >::_State_impl<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(void (&)(ResampleParams<float> const&), ResampleParams<float>&)
  0.00      0.16     0.00        3     0.00     0.00  std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > > >::~_State_impl()
  0.00      0.16     0.00        3     0.00     0.00  std::thread::_State::_State()
  0.00      0.16     0.00        3     0.00     0.00  std::thread::thread<void (&)(ResampleParams<float> const&), ResampleParams<float>&, void>(void (&)(ResampleParams<float> const&), ResampleParams<float>&)
  0.00      0.16     0.00        3     0.00     0.42  std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::resize(unsigned long)
  0.00      0.16     0.00        3     0.00     0.00  std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(void (&)(ResampleParams<float> const&), ResampleParams<float>&)
  0.00      0.16     0.00        3     0.00     0.00  std::vector<float, jbutil::aligned_allocator<float, 128ul> >::operator[](unsigned long)
  0.00      0.16     0.00        3     0.00     0.00  std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
  0.00      0.16     0.00        3     0.00     0.00  float* std::__niter_base<float*>(float*)
  0.00      0.16     0.00        3     0.00     0.00  std::thread* std::__relocate_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&)
  0.00      0.16     0.00        3     0.00     0.00  std::thread* std::__relocate_a_1<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&)
  0.00      0.16     0.00        3     0.00     0.00  std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
  0.00      0.16     0.00        3     0.00     0.00  std::remove_reference<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >&>::type&& std::move<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >&>(std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >&)
  0.00      0.16     0.00        3     0.00     0.00  std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&)
  0.00      0.16     0.00        3     0.00     0.00  std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*)
  0.00      0.16     0.00        2     0.00    44.51  void resample_image_chunk<float>(ResampleParams<float> const&)
  0.00      0.16     0.00        2     0.00     0.00  jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::deallocate(jbutil::matrix<int>*, unsigned long)
  0.00      0.16     0.00        2     0.00     0.00  jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::allocate(unsigned long, void const*)
  0.00      0.16     0.00        2     0.00     0.00  jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::aligned_allocator()
  0.00      0.16     0.00        2     0.00     0.00  jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::deallocate(jbutil::vector<int, 128ul>*, unsigned long)
  0.00      0.16     0.00        2     0.00     0.00  jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::allocate(unsigned long, void const*)
  0.00      0.16     0.00        2     0.00     0.00  jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::aligned_allocator()
  0.00      0.16     0.00        2     0.00     0.00  jbutil::aligned_allocator<float, 128ul>::aligned_allocator(jbutil::aligned_allocator<float, 128ul> const&)
  0.00      0.16     0.00        2     0.00     2.92  jbutil::image<int>::image(int, int, int, int)
  0.00      0.16     0.00        2     0.00     5.00  jbutil::image<int>::~image()
  0.00      0.16     0.00        2     0.00     3.75  jbutil::matrix<int>::resize(int, int)
  0.00      0.16     0.00        2     0.00     1.25  jbutil::matrix<int>::matrix()
  0.00      0.16     0.00        2     0.00     5.00  jbutil::matrix<int>::~matrix()
  0.00      0.16     0.00        2     0.00     1.25  jbutil::vector<jbutil::vector<int, 128ul>, 128ul>::vector(unsigned long)
  0.00      0.16     0.00        2     0.00     5.00  jbutil::vector<jbutil::vector<int, 128ul>, 128ul>::~vector()
  0.00      0.16     0.00        2     0.00     0.62  jbutil::vector<jbutil::matrix<int>, 128ul>::vector(unsigned long)
  0.00      0.16     0.00        2     0.00     5.00  jbutil::vector<jbutil::matrix<int>, 128ul>::~vector()
  0.00      0.16     0.00        2     0.00     0.00  jbutil::gettime()
  0.00      0.16     0.00        2     0.00     5.00  void __gnu_cxx::new_allocator<jbutil::matrix<int> >::destroy<jbutil::matrix<int> >(jbutil::matrix<int>*)
  0.00      0.16     0.00        2     0.00     1.25  void __gnu_cxx::new_allocator<jbutil::matrix<int> >::construct<jbutil::matrix<int>>(jbutil::matrix<int>*)
  0.00      0.16     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<jbutil::matrix<int> >::new_allocator()
  0.00      0.16     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::new_allocator()
  0.00      0.16     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::thread>::deallocate(std::thread*, unsigned long)
  0.00      0.16     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::thread>::allocate(unsigned long, void const*)
  0.00      0.16     0.00        2     0.00     0.00  void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(ResampleParams<float> const&), ResampleParams<float>&>(std::thread*, void (&)(ResampleParams<float> const&), ResampleParams<float>&)
  0.00      0.16     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&)
  0.00      0.16     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&)
  0.00      0.16     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator-(long) const
  0.00      0.16     0.00        2     0.00     0.00  std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_check_len(unsigned long, char const*) const
  0.00      0.16     0.00        2     0.00     0.00  std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_check_len(unsigned long, char const*) const
  0.00      0.16     0.00        2     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const
  0.00      0.16     0.00        2     0.00     0.00  std::allocator<jbutil::matrix<int> >::allocator()
  0.00      0.16     0.00        2     0.00     0.00  std::allocator<jbutil::vector<int, 128ul> >::allocator()
  0.00      0.16     0.00        2     0.00     0.00  std::allocator<float>::allocator(std::allocator<float> const&)
  0.00      0.16     0.00        2     0.00     0.00  std::_Head_base<0ul, void (*)(ResampleParams<float> const&), false>::_M_head(std::_Head_base<0ul, void (*)(ResampleParams<float> const&), false>&)
  0.00      0.16     0.00        2     0.00     0.00  std::_Head_base<0ul, std::thread::_State*, false>::_Head_base()
  0.00      0.16     0.00        2     0.00     0.00  std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base()
  0.00      0.16     0.00        2     0.00     0.00  std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl()
  0.00      0.16     0.00        2     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl()
  0.00      0.16     0.00        2     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_impl::_Vector_impl(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&)
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_impl::~_Vector_impl()
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_create_storage(unsigned long)
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_base(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&)
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::~_Vector_base()
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_Vector_impl::_Vector_impl(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&)
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_Vector_impl::~_Vector_impl()
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_create_storage(unsigned long)
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_Vector_base(unsigned long, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&)
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::~_Vector_base()
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long)
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_allocate(unsigned long)
  0.00      0.16     0.00        2     0.00     0.00  std::_Vector_base<float, jbutil::aligned_allocator<float, 128ul> >::_M_deallocate(float*, unsigned long)
  0.00      0.16     0.00        2     0.00     5.00  decltype (({parm#1}.destroy)({parm#2})) std::allocator_traits<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_destroy<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>, jbutil::matrix<int> >(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>&, jbutil::matrix<int>*, int)
  0.00      0.16     0.00        2     0.00     0.00  std::allocator_traits<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::deallocate(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>&, jbutil::matrix<int>*, unsigned long)
